% Model:              2016.06.22 - temiska-2.mph
% Version:            COMSOL 5.1.0.136
% Date:               Sep 24 2016, 13:23
% Dimension:          2
% Nodes:              708
% Expressions:        2
% Description:        Arrow surface
% cpl1x                   cpl1y                    VectorX                  VectorY
20.788582174495808        -25.333333333333343      0.001596787170898079     9.233616754283491E-6
23.555248841162474        -25.333333333333343      0.0015838041591081768    7.433420806608055E-6
26.321915507829154        -25.333333333333343      0.001559839065493875     4.648855558301752E-7
29.08858217449582         -25.333333333333343      0.0015514307202282019    4.895838763675211E-6
31.855248841162485        -25.333333333333343      8.093444246309757E-4     3.0005533850461726E-5
34.62191550782914         -25.333333333333343      3.1512123563283184E-4    3.659094095741843E-5
37.388582174495816        -25.333333333333343      1.6543574299284314E-5    1.5595034168296824E-4
40.15524884116248         -25.333333333333343      2.5172743956214393E-6    1.3719971521819095E-4
-40.07808449217088        -22.666666666666675      2.9807254626113523E-6    -1.426681285123179E-4
-37.311417825504215       -22.666666666666675      1.7966040503378582E-5    -1.7617148718055775E-4
-34.54475115883754        -22.666666666666675      1.447968823548703E-4     -1.7085718311227624E-4
-31.778084492170876       -22.666666666666675      1.9575402378778784E-4    2.576166525032226E-6
-29.01141782550421        -22.666666666666675      2.5878660452066063E-4    5.469635054687354E-5
-26.244751158837545       -22.666666666666675      2.709154053656002E-4     3.464566101856628E-5
-23.478084492170872       -22.666666666666675      2.7889921118002436E-4    2.765377872631061E-5
-20.711417825504206       -22.666666666666675      2.762906845297359E-4     2.5496836833403043E-5
-17.94475115883754        -22.666666666666675      2.734067992768905E-4     2.5013646160412573E-5
-15.178084492170871       -22.666666666666675      2.7489951603968814E-4    2.8941762875988546E-5
-12.411417825504206       -22.666666666666675      2.8060989019744703E-4    3.0976884494170434E-5
-9.644751158837536        -22.666666666666675      2.787844550314684E-4     3.57313230367227E-5
-6.8780844921708635       -22.666666666666675      2.814489387114198E-4     4.5874397902134915E-5
-4.111417825504198        -22.666666666666675      2.823183491756192E-4     5.281062957783399E-5
-1.344751158837532        -22.666666666666675      2.83616261579136E-4      6.23020750724055E-5
1.4219155078291337        -22.666666666666675      2.8693689942292595E-4    7.550244396040896E-5
4.188582174495799         -22.666666666666675      2.792108034407466E-4     9.175235904214214E-5
6.955248841162472         -22.666666666666675      2.755661047925875E-4     1.0775062839678178E-4
9.721915507829138         -22.666666666666675      2.78031529914777E-4      1.3649427799817726E-4
12.488582174495804        -22.666666666666675      2.801825274367214E-4     1.668935536323337E-4
15.25524884116247         -22.666666666666675      2.809516301113635E-4     2.0389034716997487E-4
18.021915507829135        -22.666666666666675      2.594799209373998E-4     2.0003677572997795E-4
20.788582174495808        -22.666666666666675      2.3320611729499922E-4    1.6451590471896785E-4
23.555248841162474        -22.666666666666675      2.2828087244421364E-4    1.1561235978975699E-4
26.321915507829154        -22.666666666666675      2.1999251433712098E-4    6.228747102503925E-5
29.08858217449582         -22.666666666666675      2.0340982480468927E-4    4.0063483528355177E-7
31.855248841162485        -22.666666666666675      1.4540505993503023E-4    7.072283516867497E-6
34.62191550782914         -22.666666666666675      1.2300140937450424E-4    1.5362087543990897E-4
37.388582174495816        -22.666666666666675      1.250586754201443E-5     1.7351751461332544E-4
40.15524884116248         -22.666666666666675      2.403389429898682E-6     1.4601667256085635E-4
-40.07808449217088        -20.000000000000007      2.1499202164790187E-6    -1.5344646054228243E-4
-37.311417825504215       -20.000000000000007      8.087446168198884E-6     -1.8389268358640887E-4
-34.54475115883754        -20.000000000000007      3.1163480112504074E-5    -1.1838266926306385E-4
-31.778084492170876       -20.000000000000007      2.4122106871251494E-4    2.1945835069436534E-6
-29.01141782550421        -20.000000000000007      2.487972024487954E-4     1.9945468785765912E-5
-26.244751158837545       -20.000000000000007      2.671040956267094E-4     2.3745240506349022E-5
-23.478084492170872       -20.000000000000007      2.7071036744214996E-4    2.281618486952127E-5
-20.711417825504206       -20.000000000000007      2.848794139158679E-4     2.2315618113575917E-5
-17.94475115883754        -20.000000000000007      2.8814902497574914E-4    2.6990768623098173E-5
-15.178084492170871       -20.000000000000007      2.786281728377596E-4     2.4566313990043098E-5
-12.411417825504206       -20.000000000000007      2.8733763686408575E-4    2.964556371973162E-5
-9.644751158837536        -20.000000000000007      2.8605647535722773E-4    3.408336373193704E-5
-6.8780844921708635       -20.000000000000007      2.804171406408243E-4     4.051225391492484E-5
-4.111417825504198        -20.000000000000007      2.9598980781933386E-4    4.897420340506717E-5
-1.344751158837532        -20.000000000000007      2.814620568850283E-4     5.539828132284641E-5
1.4219155078291337        -20.000000000000007      3.0649489299912076E-4    7.602175388406532E-5
4.188582174495799         -20.000000000000007      2.949309402252502E-4     8.66588873863964E-5
6.955248841162472         -20.000000000000007      3.0604545339267645E-4    1.0868702294189025E-4
9.721915507829138         -20.000000000000007      3.086177507524791E-4     1.3421328808753261E-4
12.488582174495804        -20.000000000000007      3.1895442282213514E-4    1.7480352314121165E-4
15.25524884116247         -20.000000000000007      2.976029447719457E-4     2.1894649780760075E-4
18.021915507829135        -20.000000000000007      2.3343689253332332E-4    2.3279702850025118E-4
20.788582174495808        -20.000000000000007      1.9368707197700916E-4    1.8847656604089347E-4
23.555248841162474        -20.000000000000007      1.787397390390422E-4     1.240627461940459E-4
26.321915507829154        -20.000000000000007      1.760850128157927E-4     7.065365154164276E-5
29.08858217449582         -20.000000000000007      1.6182333754035587E-4    3.060593673752335E-5
31.855248841162485        -20.000000000000007      1.5304824327892503E-4    9.407730875826907E-6
34.62191550782914         -20.000000000000007      2.4023589323765606E-5    1.0717819592149517E-4
37.388582174495816        -20.000000000000007      3.819776865763738E-6     1.787373664530992E-4
40.15524884116248         -20.000000000000007      1.3001761982388469E-6    1.4992713760261363E-4
-40.07808449217088        -17.33333333333334       1.0890142777443743E-6    -1.545666599324697E-4
-37.311417825504215       -17.33333333333334       2.9803330384043315E-6    -1.84779911047014E-4
-34.54475115883754        -17.33333333333334       1.1685615669512726E-5    -1.0416055979717405E-4
-31.778084492170876       -17.33333333333334       2.6236448783273266E-4    9.139918146529059E-7
-29.01141782550421        -17.33333333333334       2.5929171456087757E-4    9.265582570513896E-6
-26.244751158837545       -17.33333333333334       2.739359442475355E-4     1.5619173295756167E-5
-23.478084492170872       -17.33333333333334       2.7756242439934804E-4    1.967097647455883E-5
-20.711417825504206       -17.33333333333334       2.7464205605549056E-4    1.9247524227033582E-5
-17.94475115883754        -17.33333333333334       2.8194089677715834E-4    2.3374563980233317E-5
-15.178084492170871       -17.33333333333334       2.812641163887006E-4     2.3446501347941683E-5
-12.411417825504206       -17.33333333333334       2.900572795688114E-4     2.864416790307084E-5
-9.644751158837536        -17.33333333333334       2.8876941957169556E-4    3.3677141714944734E-5
-6.8780844921708635       -17.33333333333334       2.924329649627047E-4     3.792615343533279E-5
-4.111417825504198        -17.33333333333334       2.9046641119987555E-4    4.423806114581527E-5
-1.344751158837532        -17.33333333333334       3.020941462623069E-4     5.494060482524464E-5
1.4219155078291337        -17.33333333333334       3.0131334477985234E-4    6.347820976126988E-5
4.188582174495799         -17.33333333333334       3.161898510987219E-4     8.146415220985188E-5
6.955248841162472         -17.33333333333334       3.4108449038397514E-4    1.0444922624375121E-4
9.721915507829138         -17.33333333333334       3.4557180623300487E-4    1.267523163323252E-4
12.488582174495804        -17.33333333333334       3.415171024572993E-4     1.531953810081521E-4
15.25524884116247         -17.33333333333334       3.709737505917224E-4     2.5001201366604234E-4
18.021915507829135        -17.33333333333334       1.790319858326361E-4     3.650088234376806E-4
20.788582174495808        -17.33333333333334       9.810000778976766E-5     1.9139907304622624E-4
23.555248841162474        -17.33333333333334       1.2241223927273573E-4    1.1529350279450335E-4
26.321915507829154        -17.33333333333334       1.3101458695438575E-4    6.951336681800851E-5
29.08858217449582         -17.33333333333334       1.373959971753576E-4     3.7446301226533836E-5
31.855248841162485        -17.33333333333334       1.3628899096501218E-4    1.2110075262675486E-5
34.62191550782914         -17.33333333333334       7.01451926619559E-6      9.988681747560235E-5
37.388582174495816        -17.33333333333334       3.4596925010387144E-7    1.8011266544297756E-4
40.15524884116248         -17.33333333333334       5.502526113632871E-7     1.5357189886142865E-4
-40.07808449217088        -14.666666666666671      -3.4128908604326785E-8   -1.5855092630317764E-4
-37.311417825504215       -14.666666666666671      1.415179827327773E-6     -1.8697124987017153E-4
-34.54475115883754        -14.666666666666671      8.30283159204521E-6      -1.0241378242391546E-4
-31.778084492170876       -14.666666666666671      2.7270489669970865E-4    -3.356637848920963E-6
-29.01141782550421        -14.666666666666671      2.67777190752868E-4      5.213226599332465E-6
-26.244751158837545       -14.666666666666671      2.7699818134972596E-4    1.018574392708437E-5
-23.478084492170872       -14.666666666666671      2.893262229257767E-4     8.980920236388714E-6
-20.711417825504206       -14.666666666666671      2.8839271102284493E-4    1.7984260015321387E-5
-17.94475115883754        -14.666666666666671      2.8389551069028936E-4    1.9864596315343734E-5
-15.178084492170871       -14.666666666666671      2.8711481626530447E-4    2.368461885728161E-5
-12.411417825504206       -14.666666666666671      2.945918811953561E-4     2.4686057988248366E-5
-9.644751158837536        -14.666666666666671      2.8965146609674424E-4    2.9570925452853528E-5
-6.8780844921708635       -14.666666666666671      3.0050251410502544E-4    3.631491774963108E-5
-4.111417825504198        -14.666666666666671      3.0990228623295165E-4    4.074486426895788E-5
-1.344751158837532        -14.666666666666671      3.2465837678226134E-4    5.240183301220098E-5
1.4219155078291337        -14.666666666666671      3.1857468768068867E-4    5.933901115525226E-5
4.188582174495799         -14.666666666666671      3.2954910306797446E-4    7.257221231522728E-5
6.955248841162472         -14.666666666666671      3.5686411985235697E-4    8.851698681141689E-5
9.721915507829138         -14.666666666666671      3.5617806389055763E-4    1.0017280775255919E-4
12.488582174495804        -14.666666666666671      4.162623755226141E-4     1.2326511557606912E-4
15.25524884116247         -14.666666666666671      5.313534893851665E-4     1.0740710453113617E-4
18.021915507829135        -14.666666666666671      -6.108908648036832E-4    -3.8203742453392505E-4
20.788582174495808        -14.666666666666671      1.345982922673647E-5     1.0009833832203514E-4
23.555248841162474        -14.666666666666671      7.639367481948433E-5     8.632231426124951E-5
26.321915507829154        -14.666666666666671      9.726515021335392E-5     5.8449829234347674E-5
29.08858217449582         -14.666666666666671      1.0803382556346888E-4    3.367360169291137E-5
31.855248841162485        -14.666666666666671      1.1214325488174473E-4    1.039421986630027E-5
34.62191550782914         -14.666666666666671      3.681465399691075E-6     9.880850101474199E-5
37.388582174495816        -14.666666666666671      8.258816959385358E-7     1.7894874188457922E-4
40.15524884116248         -14.666666666666671      -1.6607074605446232E-7   1.5334383241269852E-4
-40.07808449217088        -12.000000000000004      -2.1445044259633836E-7   -1.5914464359680444E-4
-37.311417825504215       -12.000000000000004      1.0499366730997608E-6    -1.8637222617250206E-4
-34.54475115883754        -12.000000000000004      8.003834456517998E-6     -1.0094462176946454E-4
-31.778084492170876       -12.000000000000004      2.815584678582925E-4     -4.80567970081511E-6
-29.01141782550421        -12.000000000000004      2.7580080550786E-4       2.488165734813027E-6
-26.244751158837545       -12.000000000000004      2.977332644643057E-4     7.627692177081498E-6
-23.478084492170872       -12.000000000000004      2.826610324104741E-4     1.062469352231926E-5
-20.711417825504206       -12.000000000000004      2.8857347708582454E-4    1.351106686708987E-5
-17.94475115883754        -12.000000000000004      2.868704087016342E-4     1.4913287970617227E-5
-15.178084492170871       -12.000000000000004      2.885631559857052E-4     1.7955221440685917E-5
-12.411417825504206       -12.000000000000004      2.949499765182877E-4     2.0582055450773707E-5
-9.644751158837536        -12.000000000000004      2.963829270495314E-4     2.6382855303583206E-5
-6.8780844921708635       -12.000000000000004      3.1103285831374694E-4    3.0552860120891226E-5
-4.111417825504198        -12.000000000000004      3.027175806549879E-4     3.479899821230733E-5
-1.344751158837532        -12.000000000000004      3.201968585847857E-4     4.3783054562004136E-5
1.4219155078291337        -12.000000000000004      3.3426939694477777E-4    4.920353041286907E-5
4.188582174495799         -12.000000000000004      3.362635548737756E-4     5.874490290793687E-5
6.955248841162472         -12.000000000000004      3.5727449252707564E-4    6.904878455676877E-5
9.721915507829138         -12.000000000000004      3.745603313896255E-4     7.908426145287507E-5
12.488582174495804        -12.000000000000004      4.009888045427904E-4     8.341691975285512E-5
15.25524884116247         -12.000000000000004      3.71507768704401E-4      5.467674629321836E-5
18.021915507829135        -12.000000000000004      1.8133982064153043E-4    9.280633348788173E-6
20.788582174495808        -12.000000000000004      5.4453223915532826E-5    6.231863755353935E-5
23.555248841162474        -12.000000000000004      6.159876559419148E-5     6.42085092551706E-5
26.321915507829154        -12.000000000000004      7.744311520796572E-5     4.71863266404724E-5
29.08858217449582         -12.000000000000004      8.606272285470684E-5     2.8167352894002984E-5
31.855248841162485        -12.000000000000004      9.042482599746312E-5     9.972503906135762E-6
34.62191550782914         -12.000000000000004      3.0602211139431985E-6    9.695422430993829E-5
37.388582174495816        -12.000000000000004      7.751913549493817E-7     1.810574560559201E-4
40.15524884116248         -12.000000000000004      -2.9034487935647705E-7   1.5563441933592827E-4
-40.07808449217088        -9.333333333333336       9.220336315062415E-7     -1.5960075175603714E-4
-37.311417825504215       -9.333333333333336       1.1760191824437072E-6    -1.8859466561955867E-4
-34.54475115883754        -9.333333333333336       8.193977460420242E-6     -1.0134511461987853E-4
-31.778084492170876       -9.333333333333336       2.735759171856918E-4     -4.375301428988424E-6
-29.01141782550421        -9.333333333333336       2.830815211900511E-4     -8.262195378162971E-7
-26.244751158837545       -9.333333333333336       2.857896501435957E-4     4.472782498441088E-6
-23.478084492170872       -9.333333333333336       2.8709628172016356E-4    9.535530492742077E-6
-20.711417825504206       -9.333333333333336       2.9856119403871096E-4    1.1677054684782007E-5
-17.94475115883754        -9.333333333333336       2.8242170862881214E-4    1.1703432032446911E-5
-15.178084492170871       -9.333333333333336       2.96553355445444E-4      1.3947942171929527E-5
-12.411417825504206       -9.333333333333336       3.031738368018031E-4     1.7181259809520178E-5
-9.644751158837536        -9.333333333333336       3.081695710205299E-4     2.111539204700847E-5
-6.8780844921708635       -9.333333333333336       3.1060080732712563E-4    2.4282776604372335E-5
-4.111417825504198        -9.333333333333336       3.174742740221328E-4     2.7644337656636865E-5
-1.344751158837532        -9.333333333333336       3.277785638804702E-4     3.4400196598623777E-5
1.4219155078291337        -9.333333333333336       3.376339978731895E-4     4.148939142188316E-5
4.188582174495799         -9.333333333333336       3.6109249128269636E-4    4.729379839462145E-5
6.955248841162472         -9.333333333333336       3.5764504490273547E-4    5.151853296339801E-5
9.721915507829138         -9.333333333333336       3.8983086762699117E-4    6.019107089078094E-5
12.488582174495804        -9.333333333333336       4.123037319372988E-4     6.997108227929655E-5
15.25524884116247         -9.333333333333336       4.187783477843811E-4     1.2620906626406196E-4
18.021915507829135        -9.333333333333336       1.3318593598326184E-4    2.659918411533741E-4
20.788582174495808        -9.333333333333336       2.7070852566507745E-5    8.058500114609957E-5
23.555248841162474        -9.333333333333336       4.6576201790647135E-5    4.951365367108098E-5
26.321915507829154        -9.333333333333336       6.19326591551722E-5      3.483924944217331E-5
29.08858217449582         -9.333333333333336       7.43380452898665E-5      2.2343317341471927E-5
31.855248841162485        -9.333333333333336       7.5811045935973E-5       8.505599934382747E-6
34.62191550782914         -9.333333333333336       3.5192134259699226E-6    9.770974347915282E-5
37.388582174495816        -9.333333333333336       1.8719984134988333E-6    1.793921030855657E-4
40.15524884116248         -9.333333333333336       5.573383613225711E-7     1.5663379123492926E-4
-40.07808449217088        -6.666666666666671       3.7372634935662346E-6    -1.6252954607616594E-4
-37.311417825504215       -6.666666666666671       5.444729363350999E-6     -1.8211949322626447E-4
-34.54475115883754        -6.666666666666671       1.0354660308078768E-5    -9.935091137484281E-5
-31.778084492170876       -6.666666666666671       2.74172139649789E-4      -3.402222775298386E-6
-29.01141782550421        -6.666666666666671       2.8313150842184976E-4    -9.29704195585988E-7
-26.244751158837545       -6.666666666666671       2.783228259442851E-4     3.7383243185176834E-6
-23.478084492170872       -6.666666666666671       3.007288800912065E-4     2.2706273920726167E-6
-20.711417825504206       -6.666666666666671       2.976923285952007E-4     6.566558240397698E-6
-17.94475115883754        -6.666666666666671       2.8945598280631673E-4    9.03102123603137E-6
-15.178084492170871       -6.666666666666671       2.93324328664669E-4      9.827398174602813E-6
-12.411417825504206       -6.666666666666671       2.9795937774326016E-4    1.2246452291221116E-5
-9.644751158837536        -6.666666666666671       3.0619004418746735E-4    1.4856909841594882E-5
-6.8780844921708635       -6.666666666666671       3.1328603438375563E-4    1.8258952371884402E-5
-4.111417825504198        -6.666666666666671       3.349606712996835E-4     2.1728228092270294E-5
-1.344751158837532        -6.666666666666671       3.2983340005831034E-4    2.3690527383073547E-5
1.4219155078291337        -6.666666666666671       3.411627835527337E-4     2.9930752844647537E-5
4.188582174495799         -6.666666666666671       3.2004178096882636E-4    2.8619648931887276E-5
6.955248841162472         -6.666666666666671       3.811442673483248E-4     3.700941100746635E-5
9.721915507829138         -6.666666666666671       3.9938091612388136E-4    4.0447825778417435E-5
12.488582174495804        -6.666666666666671       4.108481540815374E-4     3.546298332861622E-5
15.25524884116247         -6.666666666666671       4.795507358576149E-4     -1.420929335120394E-5
18.021915507829135        -6.666666666666671       -8.079158098392226E-5    -3.879553733054203E-4
20.788582174495808        -6.666666666666671       2.589154540533615E-8     1.5496887980548608E-5
23.555248841162474        -6.666666666666671       3.687362709574878E-5     2.834042958870113E-5
26.321915507829154        -6.666666666666671       5.171076134329427E-5     2.284659402723571E-5
29.08858217449582         -6.666666666666671       6.0965003468832646E-5    1.5454552347951887E-5
31.855248841162485        -6.666666666666671       6.707744378824558E-5     7.858339526540231E-6
34.62191550782914         -6.666666666666671       6.029649854590511E-6     9.290360835353201E-5
37.388582174495816        -6.666666666666671       6.3662931802486505E-6    1.7994539474038942E-4
40.15524884116248         -6.666666666666671       2.433270115078941E-6     1.5860247066070066E-4
-40.07808449217088        -4                       2.6523865683258232E-5    -2.051610464278915E-4
-37.311417825504215       -4                       2.2058532628696415E-5    -1.7511265424087656E-4
-34.54475115883754        -4                       1.4249821053645118E-5    -9.061961140427703E-5
-31.778084492170876       -4                       2.925196151215739E-4     -2.8004973109584414E-6
-29.01141782550421        -4                       2.9621429346650386E-4    -1.109045410726119E-6
-26.244751158837545       -4                       2.947082102241131E-4     8.092663021573121E-7
-23.478084492170872       -4                       2.8356915248819087E-4    3.540566951305145E-6
-20.711417825504206       -4                       2.9047899941368803E-4    5.529204855670686E-6
-17.94475115883754        -4                       2.930867825170467E-4     4.549770589317313E-6
-15.178084492170871       -4                       2.9660400299692254E-4    4.567838296452968E-6
-12.411417825504206       -4                       2.988066243600014E-4     7.700234845196323E-6
-9.644751158837536        -4                       3.307786307834929E-4     8.48429281540974E-6
-6.8780844921708635       -4                       3.0457290661157186E-4    1.0770030157958874E-5
-4.111417825504198        -4                       3.2276449801047565E-4    1.2472437757088296E-5
-1.344751158837532        -4                       3.263059198715028E-4     1.3712621231093323E-5
1.4219155078291337        -4                       3.4847597337834386E-4    1.7207050955548855E-5
4.188582174495799         -4                       3.696118319865159E-4     1.6151733570222533E-5
6.955248841162472         -4                       3.8823420142642567E-4    2.0871193832940682E-5
9.721915507829138         -4                       3.8475987929607186E-4    2.170967798372609E-5
12.488582174495804        -4                       3.95793207120136E-4      1.9642259599029172E-5
15.25524884116247         -4                       3.749568124587782E-4     9.663707401779222E-6
18.021915507829135        -4                       1.7405213544975168E-4    -3.6550826966376865E-6
20.788582174495808        -4                       4.503165161774738E-5     1.2676459145993764E-5
23.555248841162474        -4                       3.8069429936296604E-5    1.5743896835030293E-5
26.321915507829154        -4                       4.498750207451966E-5     1.2059634273419583E-5
29.08858217449582         -4                       5.495067304858913E-5     8.42656798688829E-6
31.855248841162485        -4                       5.978674798775105E-5     5.247188806603904E-6
34.62191550782914         -4                       1.3932186110857714E-5    7.921121791236739E-5
37.388582174495816        -4                       2.4659406202224708E-5    1.756102314922208E-4
40.15524884116248         -4                       6.008717818068333E-6     1.680859799160472E-4
-40.07808449217088        -1.3333333333333357      -0.001339604827349969    -0.0016837753950652515
-37.311417825504215       -1.3333333333333357      0.0011096480216998715    -9.349187906776542E-4
-34.54475115883754        -1.3333333333333357      3.54455683706925E-5      -5.42102622988747E-5
-31.778084492170876       -1.3333333333333357      2.96105608361063E-4      -1.4622633195146655E-6
-29.01141782550421        -1.3333333333333357      2.874564893110815E-4     1.0795141947414681E-6
-26.244751158837545       -1.3333333333333357      2.9903140522125266E-4    -1.1422906841209736E-6
-23.478084492170872       -1.3333333333333357      2.9742471992279896E-4    3.2122314041516607E-6
-20.711417825504206       -1.3333333333333357      2.922383482133795E-4     -3.0627414507506925E-7
-17.94475115883754        -1.3333333333333357      2.970152639524458E-4     3.276779650615102E-6
-15.178084492170871       -1.3333333333333357      2.9970479461256783E-4    1.2616206239724168E-6
-12.411417825504206       -1.3333333333333357      3.1353780960749575E-4    3.4515350033495653E-6
-9.644751158837536        -1.3333333333333357      3.062718683544854E-4     3.5252953320523597E-6
-6.8780844921708635       -1.3333333333333357      3.1497136004823937E-4    3.0571178577203814E-6
-4.111417825504198        -1.3333333333333357      3.119453233241046E-4     5.531871972340735E-6
-1.344751158837532        -1.3333333333333357      3.2833189514912373E-4    4.627738158950858E-6
